Time,RG
16750,2.0746
16760,2.08674
16770,2.08198
16780,2.09036
16790,2.0875
16800,2.09207
16810,2.08298
16820,2.08326
16830,2.07964
16840,2.07631
16850,2.08497
16860,2.07831
16870,2.07803
16880,2.07951
16890,2.0941
16900,2.10102
16910,2.0941
16920,2.08086
16930,2.08471
16940,2.07111
16950,2.07373
16960,2.06475
16970,2.06403
16980,2.07057
16990,2.07066
17000,2.06901
17010,2.06495
17020,2.07299
17030,2.0683
17040,2.0571
17050,2.08462
17060,2.07144
17070,2.07206
17080,2.06397
17090,2.05412
17100,2.05603
17110,2.08163
17120,2.07736
17130,2.07106
17140,2.06156
17150,2.04748
17160,2.0683
17170,2.08843
17180,2.08001
17190,2.07409
17200,2.0694
17210,2.09027
17220,2.0851
17230,2.07866
17240,2.07464
17250,2.08959
17260,2.08458
17270,2.10453
17280,2.09531
17290,2.10571
17300,2.09055
17310,2.11215
17320,2.11144
17330,2.11101
17340,2.1063
17350,2.0951
17360,2.11464
17370,2.10796
17380,2.09364
17390,2.09851
17400,2.09414
17410,2.09154
17420,2.1126
17430,2.10587
17440,2.12069
17450,2.10351
17460,2.094
17470,2.10832
17480,2.11084
17490,2.10112
17500,2.11918
17510,2.10905
17520,2.11334
17530,2.11784
17540,2.12069
17550,2.1279
17560,2.13484
17570,2.13408
